Sector,CEO_Gender,Size,Security_Invest,Security_Breach_Att,Succ_Sec_Breaches,Sec_Rating,CEO_Sec_Exp,LOT_in_Business,Stock_Market
Health Care,Male,Small,109,25,8,Medium,High,7,Yes
Health Care,Female,Small,17,40,4,High,Medium,2,Yes
Hospitality,Male,Small,37,26,11,High,High,4,No
Hospitality,Male,Small,35,55,20,Medium,High,9,Yes
Health Care,Male,Medium,29,32,11,High,Medium,2,Yes
Hospitality,Male,Large,71,44,11,High,Low,10,No
Health Care,Male,Medium,24,38,9,High,Medium,10,No
Health Care,Female,Large,100,30,15,Low,Medium,3,Yes
Hospitality,Male,Small,25,46,15,Medium,Low,5,No
Health Care,Male,Large,31,72,30,Medium,Medium,22,Yes
Health Care,Male,Small,87,45,11,High,Medium,12,No
Health Care,Male,Large,73,41,19,Medium,Medium,13,Yes
Hospitality,Male,Small,42,55,26,Low,High,6,No
Banking,Male,Large,43,16,0,Medium,Low,2,No
Hospitality,Female,Small,15,28,6,Medium,Medium,8,Yes
Health Care,Male,Small,70,38,12,High,Medium,12,No
Hospitality,Male,Medium,44,30,4,High,Medium,1,No
Health Care,Male,Medium,37,26,5,Medium,Low,1,Yes
Hospitality,Female,Medium,39,23,14,Low,Low,6,No
Hospitality,Female,Large,46,30,5,Medium,Low,5,No
Banking,Male,Medium,94,71,34,Low,High,25,Yes
Health Care,Male,Large,45,16,2,High,High,1,Yes
Hospitality,Male,Small,16,39,19,Low,Low,4,Yes
Banking,Female,Medium,102,45,16,Medium,Low,14,Yes
Banking,Female,Medium,25,27,0,High,Low,8,Yes
Health Care,Male,Large,154,27,5,High,Low,7,Yes
Hospitality,Male,Medium,63,42,9,High,Low,11,No
Banking,Female,Medium,31,13,4,High,Low,1,No
Health Care,Male,Small,19,86,22,High,Medium,24,No
Health Care,Male,Small,47,35,8,High,Low,2,No
Health Care,Male,Medium,45,13,0,High,Medium,1,Yes
Hospitality,Male,Small,19,21,6,High,Low,4,Yes
Hospitality,Female,Small,67,44,13,High,High,10,Yes
Health Care,Male,Small,43,35,13,Medium,High,3,Yes
Hospitality,Male,Large,179,57,19,Medium,Medium,1,Yes
Health Care,Male,Small,26,14,3,Medium,Low,1,Yes
Banking,Male,Large,38,50,9,High,Low,3,Yes
Hospitality,Male,Small,76,15,4,High,Low,2,Yes
Banking,Male,Small,34,17,4,High,Low,4,No
Banking,Male,Medium,45,35,14,Medium,Medium,2,Yes
Banking,Male,Medium,44,26,7,Medium,Medium,4,Yes
Banking,Female,Medium,36,20,5,High,Low,5,Yes
Health Care,Male,Medium,25,35,11,Low,High,11,Yes
Banking,Male,Small,35,14,5,Low,Low,3,No
Hospitality,Female,Medium,56,27,5,High,Low,6,Yes
Health Care,Male,Medium,96,61,30,Low,Medium,14,Yes
Hospitality,Female,Medium,18,85,34,Medium,Low,25,Yes
Banking,Male,Large,48,144,46,Medium,Medium,7,Yes
Health Care,Female,Large,123,33,17,Low,High,5,Yes
Hospitality,Female,Medium,64,28,11,Medium,High,8,Yes
Health Care,Male,Large,44,79,26,Medium,Low,6,No
Health Care,Female,Large,42,29,7,Medium,Medium,2,Yes
Health Care,Female,Medium,30,26,9,Low,Medium,5,Yes
Hospitality,Male,Small,13,73,17,High,High,25,No
Hospitality,Male,Large,111,33,10,Medium,High,9,Yes
Hospitality,Male,Small,39,61,20,Medium,Low,3,Yes
Banking,Female,Small,60,75,32,Low,High,24,Yes
Health Care,Male,Small,26,27,11,Medium,Low,4,Yes
Banking,Male,Large,93,44,16,Medium,Low,4,No
Banking,Male,Large,222,76,26,Medium,Medium,8,No
Health Care,Male,Medium,119,24,4,High,Low,7,Yes
Hospitality,Male,Large,34,83,19,High,High,3,No
Hospitality,Male,Small,12,23,9,Medium,Low,6,Yes
Hospitality,Female,Small,92,44,19,Low,High,4,Yes
Health Care,Male,Medium,40,79,28,Medium,High,11,No
Hospitality,Male,Large,105,24,13,Low,High,2,Yes
Health Care,Male,Medium,94,49,12,High,Low,12,No
Banking,Male,Small,26,28,13,Medium,High,2,Yes
Health Care,Male,Small,26,21,0,High,Medium,3,Yes
Health Care,Male,Small,16,19,0,High,High,4,No
Banking,Male,Medium,92,70,29,Medium,Low,25,No
Hospitality,Male,Small,38,58,19,Medium,Medium,8,No
Banking,Male,Large,42,51,18,Medium,High,13,Yes
Health Care,Male,Medium,42,42,22,Low,High,7,Yes
Hospitality,Female,Medium,28,75,19,High,High,25,No
Hospitality,Male,Small,15,36,15,Medium,Low,2,No
Banking,Female,Small,17,33,16,Low,Low,8,Yes
Banking,Female,Medium,42,39,12,High,Medium,13,No
Banking,Male,Large,81,33,16,Low,Low,8,No
Banking,Male,Medium,66,82,39,Low,Low,19,Yes
Hospitality,Male,Large,47,58,18,Medium,Low,8,Yes
Health Care,Male,Large,184,85,22,High,High,15,Yes
Health Care,Male,Small,30,22,7,Medium,High,2,Yes
Hospitality,Female,Small,17,61,14,High,Low,3,Yes
Health Care,Male,Medium,32,29,8,Low,Low,5,No
Health Care,Female,Medium,99,49,15,Medium,Low,16,Yes
Health Care,Male,Small,28,29,9,Medium,Medium,5,Yes
Hospitality,Female,Medium,83,57,18,High,High,8,Yes
Banking,Male,Medium,21,42,18,Low,Low,5,Yes
Banking,Male,Large,183,50,18,Medium,Medium,14,No
Health Care,Male,Small,26,15,7,High,Low,2,Yes
Banking,Male,Small,80,40,6,High,High,8,Yes
Banking,Male,Medium,80,64,14,High,High,7,Yes
Hospitality,Female,Medium,50,22,12,Low,High,5,No
Hospitality,Male,Medium,51,58,27,Medium,Low,10,No
Hospitality,Female,Large,44,11,0,Medium,Medium,1,No
Banking,Male,Large,87,82,20,High,Low,15,Yes
Hospitality,Female,Medium,41,34,17,Low,Medium,4,No
Hospitality,Male,Small,22,41,20,Low,Low,13,Yes
Health Care,Male,Medium,38,17,12,Medium,High,3,Yes
Health Care,Female,Medium,101,51,21,Low,Medium,2,Yes
Health Care,Male,Large,30,27,6,High,Medium,4,Yes
Health Care,Male,Large,63,48,7,High,High,13,Yes
Hospitality,Male,Medium,28,32,8,High,Medium,10,Yes
Banking,Male,Medium,121,20,8,Medium,Low,5,Yes
Health Care,Male,Small,103,82,26,High,Medium,23,No
Hospitality,Male,Small,34,42,24,Low,High,5,Yes
Hospitality,Male,Small,31,47,25,Low,Medium,4,No
Hospitality,Male,Small,70,22,5,Medium,Medium,2,Yes
Hospitality,Male,Medium,15,15,8,Low,High,1,Yes
Hospitality,Male,Medium,42,31,15,Low,Medium,4,Yes
Hospitality,Male,Medium,16,23,9,Medium,High,1,Yes
Banking,Female,Medium,127,20,4,High,Low,5,No
Health Care,Female,Medium,28,88,25,High,Medium,16,No
Banking,Male,Medium,39,37,11,Medium,Low,6,Yes
Banking,Female,Small,25,22,10,Low,Medium,6,Yes
Hospitality,Male,Large,170,62,32,Low,Low,3,Yes
Hospitality,Female,Small,227,57,26,Medium,Low,2,Yes
Hospitality,Male,Large,34,58,23,Low,Low,3,No
Banking,Male,Small,44,57,27,Low,Low,7,Yes
Hospitality,Male,Medium,30,30,8,High,Low,8,Yes
Hospitality,Male,Small,15,68,27,Medium,High,2,Yes
Health Care,Male,Small,24,41,19,Medium,Low,5,Yes
Health Care,Male,Medium,220,39,8,High,Medium,7,No
Hospitality,Male,Large,57,79,19,High,Low,12,Yes
Banking,Male,Small,20,24,8,Medium,Low,4,Yes
Health Care,Male,Medium,76,54,25,Low,High,3,No
Banking,Male,Small,62,48,14,High,High,11,Yes
Hospitality,Male,Medium,29,34,7,High,High,6,Yes
Hospitality,Male,Large,52,62,33,Low,Medium,16,Yes
Health Care,Male,Large,95,33,6,Medium,Low,2,No
Banking,Female,Medium,23,45,12,Medium,Low,12,No
Hospitality,Female,Small,28,71,26,Medium,Medium,2,No
Health Care,Male,Small,15,28,9,Medium,High,8,Yes
Hospitality,Male,Large,52,51,16,Medium,High,3,Yes
Banking,Male,Small,20,25,9,High,Low,1,Yes
Health Care,Female,Large,104,63,24,Medium,Low,8,No
Hospitality,Male,Medium,26,28,16,Low,Low,6,Yes
Hospitality,Male,Large,172,48,18,Low,High,6,Yes
Banking,Male,Medium,148,41,16,Medium,Low,8,No
Hospitality,Male,Medium,18,43,17,Medium,Medium,4,Yes
Hospitality,Male,Medium,32,35,12,Low,High,9,Yes
Banking,Male,Large,52,49,12,High,High,2,No
Banking,Male,Large,57,73,35,Low,Low,11,No
Health Care,Male,Medium,25,34,12,High,Low,7,Yes
Banking,Male,Large,60,29,6,High,High,6,Yes
Banking,Male,Medium,20,24,7,Low,Medium,2,Yes
Hospitality,Male,Large,50,17,8,High,High,3,Yes
Health Care,Female,Large,116,24,6,High,Low,3,Yes
Banking,Male,Medium,29,48,15,Low,High,3,No
Hospitality,Male,Medium,23,76,18,High,High,25,Yes
Banking,Male,Medium,19,76,29,Medium,High,20,No
Banking,Male,Medium,29,39,9,Medium,Low,7,No
Banking,Male,Large,94,16,7,Low,Low,2,Yes
Health Care,Male,Medium,25,68,16,High,Low,20,Yes
Banking,Male,Small,25,65,22,Medium,High,12,Yes
Banking,Male,Medium,114,21,3,High,Low,1,No
Hospitality,Male,Small,32,39,11,High,Low,6,No
Health Care,Male,Medium,40,49,16,Medium,Low,8,Yes
Banking,Male,Large,62,10,6,Low,High,1,No
Hospitality,Male,Medium,42,10,3,Low,High,1,Yes
Banking,Male,Large,290,21,12,Low,High,5,No
Hospitality,Male,Small,19,12,3,High,Medium,1,Yes
Hospitality,Male,Large,207,34,11,Low,High,1,No
Hospitality,Male,Medium,20,20,4,Medium,Low,2,No
Banking,Male,Small,14,60,17,Medium,High,20,No
Banking,Female,Medium,50,48,8,High,Medium,12,No
Banking,Female,Large,48,41,10,Medium,Medium,5,Yes
Hospitality,Male,Small,26,24,2,High,Low,6,Yes
Banking,Male,Medium,58,38,9,High,Low,10,Yes
Health Care,Male,Large,77,25,8,High,Low,6,Yes
Health Care,Male,Small,12,25,7,Low,Low,1,Yes
Health Care,Female,Medium,27,36,13,Low,Medium,11,Yes
Health Care,Female,Medium,17,32,16,Low,Low,1,Yes
Hospitality,Female,Medium,100,25,8,Medium,Low,6,Yes
Health Care,Male,Medium,67,47,6,High,High,16,Yes
Banking,Male,Small,115,45,20,Low,High,1,Yes
Hospitality,Female,Large,165,38,18,Low,High,10,Yes
Hospitality,Male,Small,28,19,7,Medium,Medium,1,Yes
Hospitality,Female,Small,65,71,38,Low,High,25,No
Health Care,Male,Medium,51,41,12,Medium,High,10,Yes
Banking,Male,Medium,39,73,36,Low,Medium,25,Yes
Banking,Male,Small,23,57,14,High,Low,9,Yes
Health Care,Male,Large,101,33,12,Medium,Low,3,Yes
Banking,Male,Large,85,75,24,Medium,Low,21,Yes
Hospitality,Male,Large,89,49,20,Low,High,8,Yes
Health Care,Male,Medium,32,29,9,Low,High,7,Yes
Hospitality,Male,Large,114,28,2,High,Medium,5,No
Hospitality,Male,Large,35,15,5,High,Low,3,Yes
Banking,Male,Medium,57,25,7,Medium,Low,7,Yes
Hospitality,Female,Small,44,22,15,Medium,High,4,Yes
Health Care,Male,Small,30,72,30,Low,Medium,16,Yes
Hospitality,Male,Medium,25,23,7,High,Medium,1,Yes
Hospitality,Female,Large,75,32,8,High,Low,7,Yes
Banking,Female,Medium,19,95,27,Medium,Medium,15,No
Banking,Male,Medium,26,18,0,High,High,1,Yes
Health Care,Female,Small,25,23,5,Low,High,3,Yes
Hospitality,Male,Small,39,82,24,High,Low,1,No
Hospitality,Male,Medium,22,29,11,High,Medium,8,Yes
Banking,Male,Large,40,21,13,Medium,Low,4,Yes
Health Care,Male,Medium,46,78,28,Low,Medium,25,Yes
Health Care,Female,Large,101,39,5,High,Medium,8,No
Hospitality,Male,Small,14,26,13,Low,Low,7,No
Banking,Female,Medium,16,62,13,High,High,20,Yes
Hospitality,Male,Medium,20,18,10,Low,Medium,3,Yes
Health Care,Male,Large,174,52,11,High,High,7,Yes
Hospitality,Male,Small,39,51,16,Medium,Low,7,No
Health Care,Female,Small,75,13,0,Low,Low,1,Yes
Hospitality,Male,Small,39,70,15,High,High,22,No
Health Care,Female,Large,239,47,12,High,High,10,No
Hospitality,Female,Small,26,52,15,Medium,Medium,18,Yes
Banking,Male,Small,34,101,35,Medium,High,25,No
Banking,Male,Medium,45,32,4,High,Medium,6,Yes
Banking,Female,Medium,15,45,8,High,Medium,14,Yes
Health Care,Female,Large,31,32,5,High,High,7,Yes
Health Care,Male,Large,39,104,37,Medium,Medium,25,Yes
Health Care,Male,Medium,38,14,8,Low,Medium,3,Yes
Banking,Male,Large,65,11,8,High,High,1,Yes
Banking,Male,Large,78,15,6,High,Medium,2,Yes
Health Care,Male,Small,52,12,5,Medium,Low,2,Yes
Hospitality,Male,Large,137,23,13,Medium,Low,5,No
Banking,Male,Medium,138,34,12,Medium,Medium,1,No
Hospitality,Male,Medium,42,23,7,High,Low,2,Yes
Banking,Male,Medium,29,23,8,High,High,1,Yes
Banking,Male,Medium,27,24,6,High,Low,6,Yes
Hospitality,Male,Small,22,19,6,Medium,Low,3,Yes
Banking,Male,Large,54,59,20,Medium,Medium,6,Yes
Health Care,Male,Large,61,13,1,High,High,1,Yes
Banking,Male,Large,34,57,24,Low,High,6,Yes
Banking,Male,Small,37,28,12,Medium,Medium,2,No
Banking,Male,Large,82,19,3,Medium,High,1,Yes
Health Care,Female,Small,27,17,4,High,Medium,3,Yes
Hospitality,Male,Small,14,66,29,Low,Medium,17,No
Hospitality,Male,Small,14,72,28,Low,High,13,Yes
Banking,Female,Small,31,72,34,Low,Low,25,Yes
Banking,Male,Medium,16,19,2,Medium,High,5,No
Hospitality,Female,Medium,57,34,13,Low,Medium,3,Yes
Health Care,Male,Large,347,83,28,Medium,High,25,No
Health Care,Male,Large,86,27,11,High,Low,4,No
Banking,Male,Large,110,18,7,Medium,High,1,Yes
Hospitality,Male,Medium,34,52,24,Low,High,14,Yes
Health Care,Male,Large,98,19,8,High,Medium,2,No
Hospitality,Male,Large,95,35,11,Medium,Medium,11,No
Health Care,Male,Medium,72,31,19,Low,High,1,Yes
Banking,Female,Large,107,18,7,Medium,Medium,1,Yes
Health Care,Male,Medium,60,48,12,High,Medium,6,Yes
Health Care,Male,Medium,42,69,11,High,High,1,No
Health Care,Male,Medium,37,54,21,Medium,Low,18,Yes
Health Care,Male,Medium,35,60,28,Low,Low,12,Yes
Hospitality,Male,Large,61,73,17,High,High,4,Yes
Health Care,Male,Medium,25,46,14,Medium,Low,8,Yes
Banking,Male,Medium,16,38,15,High,High,11,No
Banking,Female,Large,99,71,22,Medium,Medium,12,No
Health Care,Male,Large,174,43,20,Low,Medium,5,Yes
Health Care,Male,Small,78,63,28,Low,Low,19,Yes
Health Care,Male,Small,33,77,36,Low,High,23,Yes
Banking,Male,Medium,18,31,8,Low,High,2,Yes
Health Care,Male,Medium,84,58,28,Low,Medium,20,Yes
Health Care,Female,Small,46,71,29,Medium,Medium,10,Yes
Banking,Female,Medium,25,117,35,Medium,Low,18,Yes
Hospitality,Male,Large,131,25,5,Medium,High,5,Yes
Banking,Male,Large,69,48,18,Medium,Medium,9,Yes
Banking,Male,Medium,86,22,5,High,Low,3,Yes
Health Care,Male,Medium,24,37,11,High,High,12,Yes
Hospitality,Male,Medium,68,72,34,Low,High,7,Yes
Health Care,Male,Small,43,24,9,Medium,Low,6,Yes
Health Care,Male,Medium,16,33,20,Low,High,10,No
Hospitality,Male,Small,32,51,25,Low,High,7,No
Health Care,Female,Medium,56,37,5,High,High,12,Yes
Hospitality,Female,Medium,21,64,24,Medium,Low,16,Yes
Health Care,Male,Medium,40,79,19,High,Medium,13,Yes
Banking,Male,Medium,27,22,9,Medium,High,3,Yes
Health Care,Female,Medium,54,70,35,Low,Low,25,No
Banking,Male,Small,31,33,13,High,Medium,9,Yes
Banking,Female,Small,36,61,27,Low,Medium,4,Yes
Health Care,Male,Medium,18,18,10,Low,Medium,1,No
Hospitality,Male,Small,15,81,33,Low,Low,25,No
Hospitality,Male,Small,32,29,5,High,High,8,Yes
Hospitality,Female,Medium,22,52,16,Medium,Low,3,Yes
Health Care,Male,Large,73,32,14,Medium,Medium,6,Yes
Banking,Male,Small,41,30,12,High,Medium,5,No
Banking,Male,Medium,69,82,38,Medium,Low,25,Yes
Banking,Female,Large,39,43,13,High,Low,6,Yes
Hospitality,Female,Large,114,25,12,Medium,High,6,Yes
Banking,Female,Small,23,82,15,High,Medium,13,Yes
Hospitality,Female,Large,101,19,0,High,Medium,4,Yes
Hospitality,Male,Medium,20,15,2,Medium,High,2,No
Banking,Male,Large,75,37,9,Medium,Low,12,No
Hospitality,Male,Medium,74,57,15,High,High,20,No
Health Care,Male,Large,37,17,9,High,Low,1,Yes
Banking,Female,Large,139,50,17,Medium,High,16,Yes
Hospitality,Female,Medium,35,23,3,High,Low,5,Yes
Hospitality,Male,Large,138,80,28,Medium,High,3,Yes
Hospitality,Male,Small,91,49,19,Low,Medium,1,Yes
Health Care,Female,Small,16,17,4,Medium,Medium,2,No
Hospitality,Male,Medium,52,23,7,Medium,Medium,4,Yes
Hospitality,Male,Large,46,14,7,Low,Low,1,No
Banking,Male,Medium,20,44,10,Medium,High,2,Yes
Health Care,Male,Medium,47,36,2,High,Low,11,Yes
Hospitality,Male,Medium,19,45,17,Low,Medium,10,No
Banking,Male,Small,27,40,19,Low,Low,12,No
Hospitality,Male,Medium,48,33,4,High,High,2,Yes
Health Care,Female,Medium,38,24,13,Medium,Medium,1,Yes
Hospitality,Male,Large,104,29,15,Low,Low,6,Yes
Hospitality,Male,Small,52,18,6,High,Medium,4,No
Health Care,Female,Medium,82,58,17,High,High,12,Yes
Health Care,Male,Small,32,25,10,Medium,Medium,7,Yes
Hospitality,Male,Small,20,66,24,Medium,Medium,22,Yes
Health Care,Female,Medium,38,13,9,Low,Low,1,No
Health Care,Male,Medium,31,29,10,High,Low,4,Yes
Hospitality,Female,Small,18,30,11,Medium,Low,5,Yes
Hospitality,Male,Small,30,16,11,Medium,Medium,2,No
Hospitality,Male,Large,31,32,8,High,High,7,Yes
Health Care,Male,Large,88,18,6,Low,High,1,Yes
Health Care,Male,Small,55,44,15,Low,High,10,No
Banking,Female,Medium,258,43,17,Low,Low,1,No
Health Care,Male,Small,75,51,26,Low,High,17,Yes
Hospitality,Female,Large,35,21,5,High,Medium,1,No
Banking,Female,Medium,21,19,8,Medium,Medium,5,Yes
Hospitality,Male,Large,39,29,13,Low,Medium,2,No
Hospitality,Female,Small,32,27,8,Low,Low,2,No
Health Care,Male,Medium,17,52,22,Low,Low,11,Yes
Banking,Male,Medium,105,46,8,High,Medium,12,Yes
Health Care,Female,Small,13,37,7,High,Low,11,No
Hospitality,Male,Small,24,28,7,Medium,Medium,5,Yes
Banking,Male,Medium,88,69,25,Medium,Medium,25,Yes
Health Care,Male,Medium,111,24,10,Medium,High,4,Yes
Hospitality,Male,Small,27,41,18,Low,High,3,Yes
Banking,Male,Medium,37,75,12,High,High,25,Yes
Hospitality,Male,Small,37,82,16,High,High,25,Yes
Health Care,Male,Small,25,31,12,Medium,High,8,Yes
Banking,Male,Medium,28,14,2,Medium,High,2,No
Banking,Male,Small,45,25,6,Medium,High,3,Yes
Banking,Male,Medium,45,22,10,Low,Medium,6,Yes
Banking,Male,Medium,36,72,30,Low,High,12,Yes
Health Care,Female,Medium,19,32,4,Medium,Low,1,Yes
Hospitality,Male,Medium,17,124,53,Low,Medium,10,No
Banking,Male,Large,74,84,36,Low,High,1,Yes
Banking,Male,Medium,46,64,20,Medium,Medium,15,Yes
Banking,Male,Large,96,46,13,High,Low,7,No
Health Care,Male,Small,68,80,20,High,Medium,25,Yes
Hospitality,Female,Medium,70,40,18,Low,High,12,Yes
Health Care,Female,Medium,20,46,24,Low,High,6,Yes
Hospitality,Female,Small,51,16,0,Medium,Medium,2,Yes
Banking,Female,Medium,52,40,14,High,Low,7,No
Health Care,Male,Small,56,29,12,High,High,1,Yes
Hospitality,Male,Small,58,66,16,High,High,19,Yes
Health Care,Female,Small,22,30,6,High,Low,3,Yes
Health Care,Male,Medium,25,54,28,Low,High,17,Yes
Banking,Female,Large,80,35,14,Low,Low,3,Yes
Banking,Male,Small,20,57,26,Low,Low,3,Yes
Health Care,Female,Medium,29,24,9,Medium,High,3,Yes
Banking,Male,Small,13,33,16,Low,High,10,Yes
Banking,Female,Small,130,36,5,High,Medium,6,No
Banking,Male,Large,53,15,5,High,Low,1,Yes
Banking,Male,Medium,64,20,6,Low,Low,2,No
Health Care,Male,Small,136,19,2,High,High,4,Yes
Banking,Female,Small,98,31,13,Medium,High,4,No
Hospitality,Female,Large,92,70,15,High,Medium,16,Yes
Hospitality,Male,Small,31,46,9,High,Low,7,No
Hospitality,Male,Medium,27,88,40,Low,Low,2,No
Banking,Male,Medium,79,13,8,Medium,High,1,No
Health Care,Female,Medium,29,46,27,Low,Low,1,No
Banking,Male,Medium,19,51,16,High,Medium,10,Yes
Health Care,Male,Large,51,65,26,Medium,High,16,Yes
Health Care,Male,Small,21,56,13,High,Low,13,No
Hospitality,Male,Large,109,51,30,Low,Low,13,Yes
Hospitality,Male,Small,16,21,5,High,Medium,3,Yes
Hospitality,Male,Medium,27,112,27,High,Medium,25,Yes
Hospitality,Female,Large,34,11,3,High,High,1,Yes
Health Care,Female,Medium,76,44,20,Low,Medium,14,Yes
Health Care,Male,Large,110,9,0,Medium,Low,1,No
Hospitality,Female,Large,65,34,13,Low,Medium,3,No
Hospitality,Male,Small,26,55,25,Low,Low,6,Yes
Health Care,Male,Medium,21,12,1,Medium,Low,1,Yes
Health Care,Male,Large,60,20,10,Low,Medium,5,Yes
Hospitality,Male,Medium,92,21,5,High,High,4,Yes
Hospitality,Female,Small,15,61,24,Medium,High,9,No
Banking,Male,Small,48,34,8,High,High,11,Yes
Health Care,Male,Small,13,11,6,Low,High,1,Yes
Banking,Female,Small,21,9,0,Low,High,1,Yes
Hospitality,Male,Medium,76,80,31,Low,High,12,Yes
Banking,Female,Small,26,26,9,Low,Medium,7,Yes
Banking,Female,Small,42,59,21,Medium,Medium,7,Yes
Hospitality,Male,Medium,19,79,25,Medium,Low,25,No
Health Care,Female,Medium,52,27,8,High,Medium,5,Yes
Banking,Male,Medium,71,20,8,Medium,High,2,Yes
Hospitality,Male,Medium,68,40,16,Low,Medium,10,No
Banking,Male,Small,26,48,22,Low,Low,14,No
Banking,Male,Small,70,46,10,High,Medium,6,No
Hospitality,Female,Small,33,42,11,High,Medium,10,No
Hospitality,Male,Medium,70,92,21,High,High,6,Yes
Banking,Male,Small,18,30,14,Low,Low,5,No
Banking,Female,Large,44,35,19,Low,High,1,Yes
Banking,Male,Small,47,32,10,Low,Medium,2,Yes
Banking,Male,Large,95,29,5,High,High,6,Yes
Health Care,Male,Medium,52,42,16,Low,Medium,5,No
Health Care,Female,Medium,24,47,17,Medium,High,15,Yes
Hospitality,Male,Large,61,12,6,Medium,Low,1,Yes
Hospitality,Male,Medium,25,23,2,Medium,Low,1,Yes
Health Care,Male,Medium,17,28,12,Low,Low,1,Yes
Banking,Male,Large,44,47,16,Medium,Medium,10,Yes
Health Care,Male,Medium,188,37,19,Low,Medium,8,Yes
Health Care,Male,Large,46,31,5,High,Low,9,Yes
Banking,Male,Medium,21,18,10,Low,Medium,2,No
Banking,Male,Large,104,35,16,Low,Medium,6,Yes
Health Care,Male,Small,35,40,19,Medium,Medium,12,No
Hospitality,Female,Small,46,47,18,High,Low,10,Yes
Banking,Male,Medium,50,23,12,Low,High,5,Yes
Banking,Male,Small,18,11,3,Medium,Medium,1,No
Hospitality,Male,Small,29,55,26,Low,Low,17,No
Health Care,Male,Small,16,26,13,Low,High,6,Yes
Health Care,Male,Medium,25,76,28,Medium,Low,18,No
Health Care,Male,Large,301,29,14,Low,Medium,5,Yes
Banking,Male,Medium,57,15,5,High,Low,3,Yes
Hospitality,Female,Large,125,39,12,High,High,3,Yes
Hospitality,Male,Medium,16,24,12,High,High,5,Yes
Hospitality,Female,Small,24,39,12,Low,Low,8,Yes
Banking,Male,Small,32,48,20,Medium,Low,12,Yes
Health Care,Female,Medium,20,67,17,High,Low,3,Yes
Health Care,Male,Small,59,16,1,High,Medium,2,No
Hospitality,Male,Small,15,14,2,Low,Low,2,Yes
Hospitality,Female,Medium,48,66,24,Medium,High,22,Yes
Banking,Male,Medium,41,24,6,High,Medium,2,No
Hospitality,Male,Medium,77,20,3,Medium,Medium,4,Yes
Health Care,Male,Large,53,28,6,High,Medium,6,Yes
Hospitality,Female,Large,50,40,17,Medium,High,7,No
Health Care,Male,Large,147,48,26,Low,Low,16,Yes
Hospitality,Female,Large,45,53,24,Low,High,1,Yes
Hospitality,Male,Small,46,20,9,Low,Medium,1,Yes
Health Care,Male,Medium,22,26,13,Low,Medium,4,No
Banking,Male,Large,160,26,9,High,Medium,5,No
Hospitality,Male,Medium,74,21,5,High,Low,4,Yes
Hospitality,Male,Large,126,26,7,High,High,4,Yes
Hospitality,Male,Medium,37,56,18,Medium,High,16,Yes
Health Care,Male,Medium,16,45,15,Medium,Low,15,Yes
Hospitality,Male,Small,15,70,29,Low,Medium,14,Yes
Health Care,Male,Large,68,62,12,High,Low,12,No
Hospitality,Female,Large,32,18,2,Medium,Medium,1,No
Hospitality,Male,Large,34,18,3,Medium,High,2,Yes
Health Care,Female,Medium,19,44,8,High,Medium,11,No
Banking,Male,Small,19,30,11,Medium,Low,8,Yes
Banking,Female,Small,46,29,8,High,Low,9,No
Hospitality,Male,Large,33,41,8,High,High,11,Yes
Banking,Male,Medium,149,57,23,Low,Low,20,Yes
Banking,Female,Small,19,30,19,Low,Low,9,Yes
Hospitality,Female,Medium,28,14,2,High,Medium,3,Yes
Hospitality,Male,Medium,24,41,12,Medium,Low,1,No
Hospitality,Male,Medium,45,21,4,Low,High,5,No
Health Care,Male,Medium,16,36,14,Medium,Low,10,Yes
Hospitality,Male,Medium,18,24,13,Medium,Medium,3,No
Health Care,Female,Large,36,23,5,High,Low,2,Yes
Banking,Male,Small,39,71,16,High,High,25,No
