Sector,CEO_Gender,Size,Security_Invest,Security_Breach_Att,Succ_Sec_Breaches,Sec_Rating,CEO_Sec_Exp,LOT_in_Business,Stock_Market
Banking,Female,Large,52,16,2,Medium,Low,21,Yes
Health Care,Male,Large,49,46,22,Low,Low,13,Yes
Hospitality,Male,Medium,396,288,106,Low,Medium,9,Yes
Hospitality,Male,Large,211,22,9,Low,High,8,No
Health Care,Male,Small,29,37,16,High,Medium,7,Yes
Hospitality,Male,Small,105,38,15,High,High,18,Yes
Banking,Male,Medium,22,21,3,Medium,Low,1,Yes
Health Care,Male,Medium,128,54,26,Low,Low,24,No
Hospitality,Female,Large,147,35,10,Low,High,24,Yes
Hospitality,Female,Medium,208,30,17,Medium,Low,4,Yes
Health Care,Male,Large,39,30,16,High,Medium,6,Yes
Hospitality,Male,Medium,147,269,83,Low,High,12,Yes
Banking,Male,Small,34,19,2,Low,Medium,21,Yes
Hospitality,Male,Medium,48,88,54,Medium,Medium,17,Yes
Hospitality,Male,Large,227,47,23,Medium,Medium,22,Yes
Health Care,Male,Large,88,38,11,Low,Medium,13,No
Health Care,Male,Large,41,54,16,High,High,2,Yes
Banking,Female,Large,85,19,2,High,High,21,Yes
Banking,Male,Medium,10,22,3,High,Medium,6,Yes
Hospitality,Female,Medium,396,142,57,Medium,Medium,17,No
Banking,Male,Medium,23,18,4,Low,Low,5,Yes
Hospitality,Male,Medium,166,217,114,High,Low,19,Yes
Health Care,Female,Medium,16,19,5,High,Low,12,No
Banking,Male,Large,14,19,2,High,High,15,Yes
Health Care,Male,Large,43,26,11,Medium,High,17,No
Hospitality,Male,Small,116,163,79,High,Medium,2,Yes
Health Care,Male,Large,72,48,26,Low,Medium,13,No
Hospitality,Male,Large,182,81,44,Low,Medium,9,Yes
Banking,Female,Small,28,9,2,Medium,Low,1,No
Hospitality,Female,Small,93,239,96,Low,Medium,20,Yes
Health Care,Male,Medium,68,33,9,Medium,Medium,14,Yes
Banking,Male,Small,47,11,2,Medium,Medium,10,Yes
Banking,Male,Large,39,12,1,High,Medium,7,Yes
Health Care,Male,Small,32,42,16,Low,High,8,Yes
Banking,Male,Medium,14,9,1,Medium,Medium,2,Yes
Banking,Female,Small,34,20,2,Low,Medium,20,No
Hospitality,Male,Large,174,62,19,High,Low,5,Yes
Hospitality,Male,Small,24,63,26,Medium,High,7,Yes
Hospitality,Female,Small,46,50,22,Low,High,25,Yes
Hospitality,Male,Medium,170,13,6,Low,Low,25,Yes
Banking,Male,Medium,17,9,1,Medium,High,5,No
Banking,Male,Large,17,18,2,High,Medium,11,No
Health Care,Male,Large,77,31,14,High,High,18,Yes
Health Care,Female,Large,84,30,10,High,Medium,1,Yes
Health Care,Female,Medium,49,14,3,Medium,High,15,Yes
Hospitality,Male,Large,162,59,24,Medium,Low,12,Yes
Hospitality,Female,Medium,300,285,131,High,Low,17,No
Banking,Male,Medium,23,10,1,Low,Medium,21,Yes
Banking,Female,Medium,21,11,2,Low,High,15,Yes
Health Care,Female,Large,45,46,21,Medium,High,21,Yes
Hospitality,Male,Large,155,29,10,High,Low,19,Yes
Health Care,Male,Large,79,28,8,Low,Low,9,Yes
Health Care,Male,Small,27,16,4,High,High,13,No
Health Care,Male,Medium,84,27,10,High,Medium,13,Yes
Hospitality,Female,Medium,428,69,25,High,Low,5,No
Hospitality,Male,Small,117,299,108,Low,Medium,5,No
Health Care,Male,Medium,125,31,14,High,Medium,3,No
Hospitality,Female,Small,56,287,149,High,High,3,Yes
Hospitality,Male,Large,135,54,25,High,Low,14,No
Hospitality,Male,Medium,154,285,165,Medium,Medium,8,Yes
Banking,Male,Medium,18,16,1,Low,Medium,25,No
Banking,Male,Large,77,15,2,High,High,5,No
Hospitality,Male,Medium,129,53,15,Medium,Medium,22,Yes
Banking,Male,Small,20,18,3,Medium,Medium,17,Yes
Health Care,Female,Small,35,22,10,Medium,Medium,15,Yes
Hospitality,Female,Large,109,49,23,High,Medium,20,Yes
Banking,Female,Medium,25,22,3,Medium,Medium,11,Yes
Banking,Female,Large,82,9,1,Medium,Medium,2,No
Banking,Female,Large,80,19,2,High,Low,15,No
Hospitality,Male,Medium,295,316,196,High,Low,12,No
Banking,Female,Large,19,17,3,Medium,High,19,Yes
Banking,Male,Medium,12,11,2,Medium,Medium,14,Yes
Hospitality,Female,Large,220,25,8,High,High,3,Yes
Hospitality,Female,Large,100,20,8,High,Medium,10,Yes
Banking,Female,Large,10,8,1,High,High,10,No
Health Care,Male,Small,32,53,18,Medium,Low,5,No
Hospitality,Male,Large,104,32,10,Low,High,5,No
Health Care,Male,Medium,46,49,21,Medium,Low,21,Yes
Banking,Male,Small,42,16,1,High,Medium,1,Yes
Health Care,Female,Large,54,40,13,Low,High,24,Yes
Banking,Male,Large,75,10,1,Medium,High,4,Yes
Banking,Female,Medium,23,15,2,High,Medium,3,Yes
Banking,Male,Small,28,10,1,Medium,Medium,10,No
Hospitality,Female,Large,132,61,20,High,Medium,6,Yes
Banking,Male,Medium,22,18,4,Low,High,13,No
Hospitality,Female,Medium,182,13,5,Medium,Medium,7,Yes
Health Care,Female,Large,37,37,20,High,High,15,Yes
Hospitality,Female,Small,55,43,23,Low,High,7,Yes
Banking,Female,Medium,24,24,5,Medium,High,18,No
Hospitality,Male,Medium,210,315,103,Medium,Medium,7,Yes
Health Care,Male,Medium,73,54,21,High,High,17,Yes
Banking,Male,Large,59,19,2,High,Medium,2,No
Banking,Male,Large,68,18,3,Medium,Medium,17,Yes
Hospitality,Male,Medium,341,217,93,Medium,Medium,22,Yes
Banking,Male,Medium,17,12,1,Medium,Low,21,Yes
Banking,Male,Small,40,8,2,Low,Medium,10,Yes
Health Care,Male,Small,25,28,11,Medium,Low,11,Yes
Health Care,Male,Small,38,54,25,Low,Medium,23,Yes
Hospitality,Female,Medium,181,83,47,High,Low,14,Yes
Health Care,Male,Medium,135,48,19,High,High,11,Yes
Health Care,Male,Large,40,44,18,Low,Low,18,Yes
Health Care,Female,Medium,129,53,22,Low,High,12,Yes
Hospitality,Male,Large,193,57,20,Medium,Medium,21,Yes
Health Care,Male,Medium,94,59,16,High,Low,5,Yes
Banking,Female,Medium,21,24,3,Low,Low,14,Yes
Banking,Male,Large,16,14,2,Medium,High,5,Yes
Banking,Male,Large,43,20,3,Medium,Low,23,No
Hospitality,Male,Large,156,69,24,High,Medium,7,Yes
Banking,Male,Large,65,12,1,Medium,Low,2,No
Banking,Female,Medium,12,8,1,Medium,Medium,3,No
Hospitality,Female,Small,61,163,62,Low,Medium,15,No
Banking,Female,Medium,12,7,1,High,High,1,Yes
Health Care,Male,Large,51,34,10,Medium,High,9,Yes
Health Care,Male,Small,31,36,9,Low,Low,21,Yes
Banking,Male,Medium,14,7,1,Medium,High,8,Yes
Hospitality,Female,Large,193,77,35,Medium,Medium,14,Yes
Hospitality,Male,Medium,46,307,118,Medium,Medium,7,Yes
Hospitality,Male,Large,88,89,28,High,Low,4,Yes
Banking,Male,Medium,20,15,3,Low,Medium,4,No
Hospitality,Male,Large,204,71,34,Medium,Medium,22,Yes
Hospitality,Female,Small,40,118,67,Medium,Medium,2,Yes
Banking,Male,Large,38,22,3,Medium,High,16,No
Hospitality,Male,Large,208,38,21,High,Low,11,No
Hospitality,Female,Large,230,81,40,Medium,High,7,No
Hospitality,Female,Medium,122,127,45,Low,Medium,2,Yes
Banking,Male,Large,66,10,1,Low,Medium,17,Yes
Banking,Female,Large,63,20,3,Low,Medium,22,No
Banking,Male,Large,54,13,1,High,High,21,Yes
Hospitality,Female,Small,58,177,56,High,Low,5,Yes
Hospitality,Male,Medium,123,237,83,High,Low,2,No
Banking,Male,Small,17,9,1,Low,Medium,19,Yes
Health Care,Male,Medium,78,30,8,High,High,4,No
Health Care,Male,Medium,105,20,8,High,Low,1,Yes
Banking,Male,Medium,13,20,3,Medium,High,9,Yes
Banking,Male,Medium,25,9,0,Low,High,4,Yes
Banking,Female,Small,18,17,4,High,High,3,No
Hospitality,Male,Large,157,61,20,Low,High,24,No
Health Care,Female,Medium,53,46,22,Low,High,9,Yes
Health Care,Male,Small,29,54,15,Medium,High,1,Yes
Banking,Male,Large,78,12,1,Medium,Low,11,Yes
Health Care,Male,Small,36,26,7,Low,Low,20,No
Banking,Female,Large,53,21,3,Medium,Low,19,Yes
Banking,Female,Medium,22,8,1,Medium,Medium,4,Yes
Health Care,Male,Medium,46,60,27,High,Low,19,No
Hospitality,Female,Medium,213,94,35,Medium,High,24,No
Banking,Female,Small,28,13,3,Medium,Low,5,No
Health Care,Male,Small,28,32,14,Low,Low,20,Yes
Health Care,Male,Small,29,24,5,High,Medium,21,Yes
Health Care,Female,Small,26,52,20,Low,Low,10,Yes
Banking,Male,Large,19,12,1,Low,Low,3,No
Banking,Male,Medium,15,10,1,Low,Medium,19,No
Banking,Male,Medium,22,16,3,Low,High,11,No
Banking,Female,Large,83,22,3,High,Medium,9,Yes
Health Care,Male,Small,31,50,14,High,High,13,Yes
Health Care,Male,Small,25,52,15,Low,Medium,19,Yes
Health Care,Male,Medium,146,31,8,Medium,Medium,9,No
Health Care,Male,Large,38,32,18,High,Low,13,No
Banking,Male,Medium,17,16,1,Low,Low,13,Yes
Health Care,Male,Small,28,17,8,High,High,10,Yes
Banking,Male,Medium,17,22,3,Medium,Medium,2,Yes
Hospitality,Female,Large,125,45,18,Medium,Medium,6,Yes
Hospitality,Male,Large,139,28,9,Low,High,7,Yes
Banking,Female,Small,40,11,1,Low,Medium,13,No
Hospitality,Male,Small,88,168,66,Medium,Low,7,Yes
Hospitality,Male,Medium,93,96,53,Low,High,25,Yes
Hospitality,Female,Medium,28,241,123,Low,Medium,4,Yes
Hospitality,Female,Medium,424,130,79,Low,Low,20,Yes
Health Care,Male,Medium,60,62,31,Low,Low,18,Yes
Health Care,Male,Small,31,46,10,Low,Low,4,Yes
Health Care,Male,Small,30,19,7,High,Medium,23,Yes
Banking,Female,Medium,19,21,4,Low,Low,2,Yes
Banking,Female,Large,32,18,3,Low,Low,3,Yes
Hospitality,Male,Large,113,77,36,Low,Medium,18,Yes
Banking,Male,Small,24,8,2,Low,Medium,7,Yes
Banking,Female,Small,24,16,2,Low,High,22,No
Banking,Male,Medium,19,14,1,High,Medium,16,Yes
Hospitality,Male,Medium,417,219,85,Medium,Medium,3,Yes
Health Care,Female,Large,52,28,10,High,High,3,No
Banking,Male,Medium,11,10,2,Medium,High,22,Yes
Hospitality,Male,Large,96,77,36,Low,High,8,No
Banking,Male,Large,20,12,2,Medium,Medium,25,No
Hospitality,Female,Small,127,203,99,Low,Low,3,Yes
Hospitality,Female,Small,84,281,146,High,Low,19,Yes
Hospitality,Male,Medium,165,309,177,Low,High,4,No
Health Care,Female,Medium,77,62,25,High,Medium,4,Yes
Banking,Female,Medium,21,16,3,High,Low,17,Yes
Hospitality,Male,Small,107,136,68,Low,Medium,1,Yes
Health Care,Male,Small,27,36,11,Medium,High,9,Yes
Banking,Male,Medium,16,23,4,High,Low,16,Yes
Health Care,Female,Large,55,34,18,Low,High,10,Yes
Hospitality,Male,Large,165,68,21,High,High,22,Yes
Banking,Female,Medium,17,22,4,High,High,24,Yes
Health Care,Male,Large,56,33,12,Medium,Low,14,Yes
Banking,Female,Large,14,19,1,Medium,High,5,No
Banking,Male,Large,19,12,1,Low,Medium,23,No
Health Care,Female,Small,30,16,7,High,High,1,No
Hospitality,Female,Medium,69,126,66,Low,Medium,15,Yes
Banking,Male,Medium,17,23,5,High,High,12,No
Health Care,Male,Medium,99,44,13,Low,High,14,Yes
Hospitality,Male,Large,136,21,6,Low,Low,13,Yes
Banking,Male,Medium,15,19,3,Medium,Low,8,Yes
Hospitality,Male,Large,124,58,20,Low,High,24,Yes
Hospitality,Male,Small,69,229,97,High,High,21,Yes
Banking,Female,Small,20,13,2,Low,High,1,Yes
Banking,Male,Large,43,10,1,Medium,High,18,No
Health Care,Female,Medium,64,46,24,High,Medium,6,Yes
Hospitality,Male,Large,132,63,35,High,Low,23,No
Hospitality,Female,Large,221,70,21,Low,Low,5,Yes
Health Care,Male,Small,34,46,18,Low,Low,20,Yes
Hospitality,Female,Medium,41,260,113,Medium,Medium,22,Yes
Health Care,Male,Small,26,19,9,Low,High,13,Yes
Banking,Female,Small,27,12,2,Medium,Low,24,No
Banking,Male,Medium,12,25,3,Low,Low,18,Yes
Health Care,Male,Medium,85,47,18,High,High,4,Yes
Health Care,Male,Medium,41,43,22,Low,Low,24,Yes
Hospitality,Male,Small,114,268,131,Medium,High,19,Yes
Banking,Male,Medium,25,16,3,Low,High,15,No
Hospitality,Male,Medium,126,168,86,Low,Low,13,No
Health Care,Male,Large,54,44,13,High,Low,7,No
Banking,Female,Small,18,16,2,Low,High,5,Yes
Health Care,Male,Medium,123,44,22,Medium,High,22,No
Banking,Male,Small,42,12,2,High,Low,13,No
Banking,Male,Medium,10,25,3,Low,Low,11,No
Health Care,Male,Small,40,17,6,Low,High,7,No
Banking,Male,Small,20,14,2,High,High,9,Yes
Hospitality,Male,Small,43,182,93,Medium,Low,15,Yes
Health Care,Female,Medium,136,16,6,High,Medium,6,Yes
Health Care,Female,Medium,81,47,18,Medium,High,8,Yes
Hospitality,Male,Small,73,84,30,Low,Medium,1,Yes
Banking,Female,Large,79,15,1,Medium,Low,4,Yes
Hospitality,Male,Large,136,45,18,High,Medium,13,Yes
Hospitality,Male,Small,130,152,77,Medium,High,10,Yes
Banking,Male,Large,61,12,2,Medium,High,21,No
Hospitality,Male,Large,200,55,22,High,High,17,No
Health Care,Male,Large,86,49,26,High,Medium,18,No
Hospitality,Male,Medium,253,325,153,High,High,21,Yes
Banking,Male,Medium,12,6,0,Medium,Medium,4,No
Hospitality,Female,Medium,207,90,34,Low,Medium,7,Yes
Hospitality,Male,Small,85,169,55,Low,Low,18,Yes
Banking,Female,Medium,13,8,0,High,Medium,3,Yes
Banking,Female,Large,46,22,2,High,High,6,No
Banking,Male,Medium,17,23,4,Medium,Medium,2,No
Health Care,Male,Small,39,43,18,High,Medium,15,No
Banking,Male,Medium,25,7,1,Medium,Low,12,Yes
Hospitality,Male,Medium,199,187,65,Low,Medium,10,No
Hospitality,Male,Small,34,178,101,Medium,Medium,3,Yes
Health Care,Female,Medium,65,41,13,Low,Medium,13,No
Banking,Male,Large,75,18,1,High,Low,4,No
Hospitality,Female,Medium,139,298,182,Medium,Low,19,Yes
Hospitality,Male,Medium,155,179,115,Low,High,8,Yes
Hospitality,Female,Large,163,55,27,Low,Medium,17,Yes
Health Care,Male,Medium,137,27,11,Medium,Low,11,Yes
Banking,Male,Small,46,14,4,High,High,8,Yes
Banking,Male,Medium,20,17,3,Low,Medium,14,No
Hospitality,Female,Large,88,67,22,High,Low,25,No
Health Care,Female,Medium,41,13,6,High,High,16,Yes
Banking,Male,Medium,12,23,2,Low,High,11,No
Health Care,Male,Medium,35,21,7,High,Low,13,Yes
Hospitality,Female,Small,122,310,102,Medium,High,19,Yes
Banking,Male,Small,46,20,2,High,High,14,Yes
Hospitality,Male,Medium,185,115,54,Medium,High,22,Yes
Banking,Female,Medium,25,10,2,Medium,High,7,No
Hospitality,Male,Small,97,303,174,Medium,Medium,6,Yes
Banking,Female,Large,42,14,2,Medium,High,4,No
Hospitality,Female,Large,219,54,21,Low,High,9,Yes
Health Care,Female,Small,33,44,11,High,Medium,23,Yes
Banking,Male,Small,32,11,1,Low,Low,2,No
Hospitality,Female,Large,90,27,10,High,Low,19,Yes
Banking,Female,Small,32,20,5,High,Low,9,No
Hospitality,Female,Medium,206,75,47,Low,High,4,Yes
Banking,Male,Small,19,12,2,Medium,High,19,Yes
Health Care,Male,Medium,80,20,9,High,Low,12,No
Banking,Male,Large,42,17,3,Medium,High,12,No
Banking,Male,Large,76,10,1,Low,Low,4,No
Hospitality,Male,Small,37,316,154,Medium,Low,8,Yes
Health Care,Female,Small,40,46,14,High,High,2,No
Banking,Male,Small,45,15,4,Medium,Medium,6,Yes
Health Care,Male,Large,69,54,19,Medium,High,16,Yes
Health Care,Female,Medium,28,29,9,High,High,17,No
Banking,Female,Medium,19,5,0,Low,High,11,Yes
Hospitality,Female,Small,100,43,24,Medium,Low,15,Yes
Hospitality,Male,Medium,40,34,18,Low,Low,21,Yes
Hospitality,Female,Medium,214,85,47,Medium,Low,23,Yes
Banking,Female,Small,42,8,2,High,Medium,3,No
Banking,Female,Large,59,22,2,Medium,High,25,No
Banking,Male,Small,49,19,4,Low,Medium,1,No
Hospitality,Female,Medium,89,182,107,High,Low,23,Yes
Health Care,Male,Large,54,34,17,High,Low,21,Yes
Banking,Female,Large,70,8,0,Medium,Low,9,Yes
Hospitality,Female,Medium,446,283,146,Low,Low,4,Yes
Banking,Female,Medium,23,23,5,Medium,Medium,20,Yes
Health Care,Male,Large,74,36,16,High,Low,22,Yes
Health Care,Male,Large,63,36,10,Low,Low,11,Yes
Banking,Female,Medium,25,18,4,High,Low,23,No
Health Care,Male,Medium,55,57,24,Low,High,5,No
Hospitality,Female,Small,63,140,52,High,Medium,22,No
Banking,Female,Small,27,19,2,High,High,23,No
Health Care,Male,Small,30,51,23,Low,High,18,No
Banking,Female,Small,36,9,2,Medium,High,14,Yes
Hospitality,Male,Large,150,30,12,Low,Low,22,Yes
Hospitality,Male,Large,155,49,14,High,High,23,Yes
Banking,Female,Large,41,22,4,Medium,Medium,25,Yes
Health Care,Female,Small,37,51,19,High,High,22,No
Banking,Female,Small,35,14,3,High,High,14,No
Banking,Female,Large,48,13,1,High,Low,2,No
Banking,Male,Large,45,15,2,Low,High,20,No
Banking,Male,Large,59,17,2,Low,Low,13,No
Health Care,Female,Medium,84,14,3,Medium,High,16,Yes
Health Care,Female,Large,58,31,17,Medium,Low,11,Yes
Banking,Male,Large,41,12,1,High,Medium,13,Yes
Hospitality,Male,Small,93,258,129,Low,High,19,Yes
Health Care,Female,Large,43,33,11,Low,Medium,8,Yes
Health Care,Male,Large,35,29,16,Medium,Low,18,Yes
Banking,Male,Large,32,8,0,Medium,Low,21,Yes
Banking,Female,Large,29,21,2,High,Medium,2,No
Health Care,Female,Large,62,47,15,High,Medium,6,No
Health Care,Male,Small,37,17,4,High,Low,18,No
Hospitality,Female,Medium,245,263,127,Low,Medium,9,No
Health Care,Female,Small,27,45,14,Medium,Medium,1,No
Health Care,Female,Medium,125,44,22,Low,Low,5,No
Banking,Male,Medium,23,6,0,Low,Low,8,No
Banking,Male,Small,45,12,2,Medium,Medium,16,Yes
Banking,Male,Medium,10,6,1,Low,Medium,10,Yes
Banking,Male,Large,59,9,0,Medium,High,1,No
Health Care,Male,Medium,125,29,10,High,High,22,No
Hospitality,Female,Large,173,88,35,Low,High,21,No
Health Care,Female,Medium,47,27,10,Low,Low,1,No
Banking,Male,Medium,18,20,2,Low,Medium,3,Yes
Hospitality,Female,Small,63,138,73,Medium,High,17,No
Banking,Male,Large,50,20,2,Low,Low,6,No
Banking,Male,Large,74,19,2,High,Low,11,No
Health Care,Male,Large,81,53,19,Low,Low,13,No
Health Care,Male,Medium,113,57,16,High,High,9,Yes
Health Care,Male,Large,85,41,15,Low,Low,1,Yes
Hospitality,Male,Medium,178,233,147,Low,Medium,10,No
Health Care,Male,Small,27,49,19,Low,Low,13,No
Hospitality,Male,Medium,189,56,29,Low,Low,17,Yes
Health Care,Male,Small,25,46,9,Medium,Medium,18,Yes
Health Care,Male,Small,36,34,15,Medium,Medium,7,Yes
Banking,Male,Medium,11,22,5,High,High,17,No
Hospitality,Male,Medium,66,37,12,High,Medium,2,Yes
Banking,Male,Small,42,19,2,Low,High,13,No
Health Care,Female,Large,82,35,11,High,High,19,Yes
Hospitality,Female,Medium,401,49,21,High,Low,19,Yes
Health Care,Female,Medium,95,60,15,Low,High,23,No
Hospitality,Male,Large,104,58,25,Low,Medium,19,No
Banking,Male,Medium,23,11,1,Medium,Low,17,No
Hospitality,Female,Large,128,78,26,Medium,High,15,Yes
Hospitality,Male,Large,172,42,17,High,Low,5,Yes
Hospitality,Male,Large,91,77,37,Medium,Low,25,Yes
Banking,Female,Medium,15,19,3,Low,High,18,Yes
Banking,Male,Small,23,12,1,Low,High,2,No
Hospitality,Male,Large,134,76,34,Low,Medium,22,Yes
Health Care,Male,Small,33,55,18,High,Low,3,Yes
Hospitality,Female,Small,22,72,27,Low,Low,9,No
Banking,Male,Large,37,19,2,Low,Medium,24,No
Banking,Male,Small,49,11,1,High,Medium,2,Yes
Hospitality,Male,Large,169,55,21,High,High,5,Yes
Banking,Male,Large,78,14,2,Low,Low,5,No
Hospitality,Male,Large,229,78,23,Low,Medium,17,Yes
Health Care,Female,Large,40,36,13,Low,Low,4,No
Banking,Male,Small,22,11,2,Medium,Low,5,No
Health Care,Male,Medium,31,24,9,Medium,Low,16,No
Banking,Female,Large,12,12,1,Medium,High,25,No
Health Care,Male,Large,43,53,23,Low,Medium,16,Yes
Hospitality,Female,Medium,319,265,86,Low,Medium,8,Yes
Banking,Male,Medium,11,22,3,High,High,23,Yes
Health Care,Female,Medium,44,45,13,Low,Low,18,Yes
Health Care,Male,Large,50,33,13,High,High,13,Yes
Health Care,Male,Medium,135,49,17,High,Low,15,Yes
Hospitality,Female,Small,77,105,34,Medium,Medium,8,Yes
Hospitality,Female,Medium,203,49,16,Low,Medium,4,Yes
Hospitality,Female,Small,126,276,163,Medium,Medium,20,No
Banking,Male,Small,40,10,2,Low,High,18,No
Banking,Male,Large,61,22,2,Medium,High,8,Yes
Banking,Male,Large,83,16,2,Low,Low,18,Yes
Health Care,Male,Large,76,33,15,High,High,17,Yes
Health Care,Male,Small,26,59,24,High,Medium,23,No
Banking,Female,Medium,21,18,2,Low,High,6,Yes
Health Care,Male,Medium,124,15,6,Low,High,21,Yes
Banking,Male,Large,12,8,1,Low,High,11,Yes
Hospitality,Male,Medium,125,283,166,Medium,Low,9,Yes
Health Care,Female,Small,33,59,18,High,Medium,5,Yes
Hospitality,Male,Medium,27,315,128,Medium,High,4,No
Health Care,Female,Small,25,47,20,Medium,Medium,21,Yes
Hospitality,Male,Medium,432,293,99,Medium,Low,25,Yes
Health Care,Male,Small,31,46,19,Low,Low,4,Yes
Hospitality,Male,Medium,135,57,24,Low,Low,13,No
Hospitality,Male,Medium,264,199,84,High,High,24,No
Health Care,Female,Medium,92,56,19,Medium,High,16,Yes
Hospitality,Male,Medium,441,247,105,High,High,18,Yes
Hospitality,Female,Small,130,315,145,Low,Low,22,No
Hospitality,Male,Large,184,36,21,Medium,Low,13,Yes
Banking,Male,Small,49,16,3,Low,Medium,8,No
Hospitality,Female,Large,159,83,32,High,High,16,No
Banking,Female,Medium,16,16,1,Medium,Medium,23,Yes
Hospitality,Male,Medium,186,248,147,Low,Medium,13,Yes
Banking,Female,Large,55,9,1,High,High,16,No
Health Care,Male,Large,61,43,15,Low,Low,18,Yes
Health Care,Male,Large,42,32,14,High,Low,8,Yes
Hospitality,Male,Large,216,43,14,Low,Medium,10,Yes
Hospitality,Male,Small,87,216,81,Medium,High,17,No
Health Care,Male,Small,34,39,12,High,Low,17,Yes
Banking,Female,Small,25,18,3,Medium,Medium,10,Yes
Health Care,Male,Medium,112,27,9,High,Low,12,No
Hospitality,Female,Large,104,54,32,High,High,20,Yes
Health Care,Male,Large,76,34,17,High,Medium,18,Yes
Health Care,Female,Large,51,26,11,Low,High,18,Yes
Banking,Female,Large,67,13,2,High,High,14,Yes
Hospitality,Male,Large,83,78,46,Low,Low,5,Yes
Hospitality,Male,Small,56,85,50,High,High,2,Yes
Health Care,Female,Small,29,56,14,Medium,Low,22,Yes
Banking,Female,Large,17,11,2,Low,Medium,8,No
Health Care,Male,Small,27,57,13,Medium,Low,6,Yes
Banking,Female,Large,59,8,1,Low,High,8,Yes
Hospitality,Female,Medium,348,251,113,Low,Low,17,Yes
Banking,Male,Medium,16,13,1,High,Medium,21,Yes
Hospitality,Female,Medium,179,222,92,Low,Low,24,Yes
Hospitality,Male,Large,170,81,34,Medium,High,23,No
Hospitality,Male,Small,119,300,144,Low,Medium,23,Yes
Banking,Male,Small,46,20,3,Low,High,13,No
Hospitality,Female,Small,88,103,60,High,High,6,No
Hospitality,Male,Small,115,223,130,Medium,High,19,Yes
Banking,Male,Small,50,9,1,Medium,Low,15,No
Health Care,Male,Medium,110,56,14,High,Low,17,Yes
Health Care,Male,Small,33,59,21,High,Medium,18,No
Health Care,Female,Small,26,49,23,Low,Low,19,No
Hospitality,Female,Small,62,102,49,High,Medium,18,Yes
Health Care,Female,Medium,50,30,14,Low,Medium,18,Yes
Health Care,Female,Small,40,34,9,Low,High,24,No
Health Care,Female,Large,54,55,26,Low,Low,5,Yes
Banking,Female,Medium,24,18,2,Low,High,11,No
Banking,Male,Small,33,16,1,Low,High,10,No
Banking,Female,Medium,22,23,5,Low,Low,5,No
Hospitality,Male,Medium,56,199,75,Low,High,1,No
Health Care,Male,Medium,41,40,17,Medium,Medium,22,No
Health Care,Male,Small,37,52,23,Medium,Medium,10,Yes
Health Care,Male,Large,74,44,25,Low,Medium,17,Yes
Hospitality,Female,Large,190,67,30,Medium,Low,6,No
Hospitality,Male,Small,39,98,41,High,High,18,Yes
Health Care,Male,Large,78,29,15,Medium,High,15,Yes
